펀드코드,펀드명,날짜,기준치 또는 성장률,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,최근 1년 수익률,95.3624913,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,연평균 수익률,105.3967297,,,,,,,,,
KLVL34000WW,아시아퍼시픽컨슈머주식안정자산배분형,2031 예상 기준가,3668.304251,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2012,1257.49,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2013,1292.99,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2014,1405.8,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2015,1451.59,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2016,1505.12,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2017,1586.67,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2018,1570.64,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2019,1605.87,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2020,1712.08,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2021,1840.78,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,최근 1년 수익률,93.00839861,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,연평균 수익률,104.3638524,,,,,,,,,
KLVL34000WX,코친디아포커스7주식안정자산배분형,2031 예상 기준가,2703.664524,,,,,,,,,
KLVL34000WY,글로벌채권형,2012,1088.65,,,,,,,,,
KLVL34000WY,글로벌채권형,2013,1091.13,,,,,,,,,
KLVL34000WY,글로벌채권형,2014,1166.53,,,,,,,,,
KLVL34000WY,글로벌채권형,2015,1181.56,,,,,,,,,
KLVL34000WY,글로벌채권형,2016,1243.85,,,,,,,,,
KLVL34000WY,글로벌채권형,2017,1263,,,,,,,,,
KLVL34000WY,글로벌채권형,2018,1235.34,,,,,,,,,
KLVL34000WY,글로벌채권형,2019,1311.18,,,,,,,,,
KLVL34000WY,글로벌채권형,2020,1332.49,,,,,,,,,
KLVL34000WY,글로벌채권형,2021,1352.86,,,,,,,,,
KLVL34000WY,글로벌채권형,최근 1년 수익률,98.49430096,,,,,,,,,
KLVL34000WY,글로벌채권형,연평균 수익률,102.4823417,,,,,,,,,
KLVL34000WY,글로벌채권형,2031 예상 기준가,1686.918957,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2012,1234.96,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2013,1277.07,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2014,1369.77,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2015,1353.18,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2016,1463.6,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2017,1470.89,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2018,1453.56,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2019,1608.67,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2020,1531.24,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2021,1705.73,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,최근 1년 수익률,89.77036225,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,연평균 수익률,103.7989437,,,,,,,,,
KLVL34000WZ,아시아퍼시픽부동산자산배분형,2031 예상 기준가,2385.869551,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2012, ,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2013, ,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2014, ,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2015, ,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2016, ,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2017,988.46,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2018,992.87,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2019,880.61,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2020,904.12,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2021,1245.44,,,,,,,,,
KLVL34001NA,AI국내주식전략형,최근 1년 수익률,72.59442446,,,,,,,,,
KLVL34001NA,AI국내주식전략형,연평균 수익률,107.3902246,,,,,,,,,
KLVL34001NA,AI국내주식전략형,2031 예상 기준가,1656.463281,,,,,,,,,
KLVL34001NB,ETF국내주식형,2012, ,,,,,,,,,
KLVL34001NB,ETF국내주식형,2013, ,,,,,,,,,
KLVL34001NB,ETF국내주식형,2014, ,,,,,,,,,
KLVL34001NB,ETF국내주식형,2015, ,,,,,,,,,
KLVL34001NB,ETF국내주식형,2016, ,,,,,,,,,
KLVL34001NB,ETF국내주식형,2017,995.26,,,,,,,,,
KLVL34001NB,ETF국내주식형,2018,987.18,,,,,,,,,
KLVL34001NB,ETF국내주식형,2019,883.63,,,,,,,,,
KLVL34001NB,ETF국내주식형,2020,1053.3,,,,,,,,,
KLVL34001NB,ETF국내주식형,2021,1421.58,,,,,,,,,
KLVL34001NB,ETF국내주식형,최근 1년 수익률,74.09361415,,,,,,,,,
KLVL34001NB,ETF국내주식형,연평균 수익률,110.7161375,,,,,,,,,
KLVL34001NB,ETF국내주식형,2031 예상 기준가,2136.067689,,,,,,,,,
KLVL34001NC,ETF국내채권형,2012, ,,,,,,,,,
KLVL34001NC,ETF국내채권형,2013, ,,,,,,,,,
KLVL34001NC,ETF국내채권형,2014, ,,,,,,,,,
KLVL34001NC,ETF국내채권형,2015, ,,,,,,,,,
KLVL34001NC,ETF국내채권형,2016, ,,,,,,,,,
KLVL34001NC,ETF국내채권형,2017,1000.37,,,,,,,,,
KLVL34001NC,ETF국내채권형,2018,1012.45,,,,,,,,,
KLVL34001NC,ETF국내채권형,2019,1045.51,,,,,,,,,
KLVL34001NC,ETF국내채권형,2020,1057.82,,,,,,,,,
KLVL34001NC,ETF국내채권형,2021,1058.13,,,,,,,,,
KLVL34001NC,ETF국내채권형,최근 1년 수익률,99.97070303,,,,,,,,,
KLVL34001NC,ETF국내채권형,연평균 수익률,101.4199053,,,,,,,,,
KLVL34001NC,ETF국내채권형,2031 예상 기준가,1119.51993,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2012, ,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2013, ,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2014, ,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2015, ,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2016, ,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2017,1007.12,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2018,1137.8,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2019,1212.57,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2020,1479.46,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2021,1844.05,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,최근 1년 수익률,80.22884412,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,연평균 수익률,116.5501985,,,,,,,,,
KLVL34001ND,ETF글로벌주식형,2031 예상 기준가,3402.70863,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2012, ,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2013, ,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2014, ,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2015, ,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2016, ,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2017,1000.83,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2018,969.37,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2019,1068.6,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2020,1122.16,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2021,1145.69,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,최근 1년 수익률,97.94621582,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,연평균 수익률,103.5505422,,,,,,,,,
KLVL34001NE,ETF글로벌채권형,2031 예상 기준가,1317.275551,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2012, ,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2013, ,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2014, ,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2015, ,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2016, ,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2017,1003.85,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2018,1053.24,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2019,1099.17,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2020,1322.24,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2021,1508.6,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,최근 1년 수익률,87.64682487,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,연평균 수익률,110.9173889,,,,,,,,,
KLVL34001NF,ETF글로벌MVP60,2031 예상 기준가,2283.350869,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2012, ,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2013, ,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2014, ,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2015, ,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2016, ,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2017,1000.58,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2018,974.72,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2019,1015.15,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2020,1102.4,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2021,1172.16,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,최근 1년 수익률,94.04859405,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,연평균 수익률,104.1215394,,,,,,,,,
KLVL34001NG,ETF글로벌MVP채권형,2031 예상 기준가,1377.682741,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2012, ,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2013, ,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2014, ,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2015, ,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2016, ,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2017,999.68,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2018,1011.6,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2019,1056.35,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2020,1193.46,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2021,1308.66,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,최근 1년 수익률,91.19710238,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,연평균 수익률,107.0620683,,,,,,,,,
KLVL34001NH,ETF글로벌MVP30,2031 예상 기준가,1719.369998,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2012, ,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2013, ,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2014, ,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2015, ,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2016, ,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2017,1000.91,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2018,1087.87,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2019,1159.99,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2020,1492.19,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2021,1751.46,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,최근 1년 수익률,85.19692143,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,연평균 수익률,115.3327184,,,,,,,,,
KLVL34001NI,글로벌MVP주식형,2031 예상 기준가,3098.919802,,,,,,,,,
KLVL34001NJ,미국주식형,2012, ,,,,,,,,,
KLVL34001NJ,미국주식형,2013, ,,,,,,,,,
KLVL34001NJ,미국주식형,2014, ,,,,,,,,,
KLVL34001NJ,미국주식형,2015, ,,,,,,,,,
KLVL34001NJ,미국주식형,2016, ,,,,,,,,,
KLVL34001NJ,미국주식형,2017, ,,,,,,,,,
KLVL34001NJ,미국주식형,2018,1131.94,,,,,,,,,
KLVL34001NJ,미국주식형,2019,1257.6,,,,,,,,,
KLVL34001NJ,미국주식형,2020,1681.34,,,,,,,,,
KLVL34001NJ,미국주식형,2021,2222.23,,,,,,,,,
KLVL34001NJ,미국주식형,최근 1년 수익률,75.66003519,,,,,,,,,
KLVL34001NJ,미국주식형,연평균 수익률,125.6552691,,,,,,,,,
KLVL34001NJ,미국주식형,2031 예상 기준가,4408.908848,,,,,,,,,
KLVL34001NK,인도주식형,2012, ,,,,,,,,,
KLVL34001NK,인도주식형,2013, ,,,,,,,,,
KLVL34001NK,인도주식형,2014, ,,,,,,,,,
KLVL34001NK,인도주식형,2015, ,,,,,,,,,
KLVL34001NK,인도주식형,2016, ,,,,,,,,,
KLVL34001NK,인도주식형,2017, ,,,,,,,,,
KLVL34001NK,인도주식형,2018,1008.89,,,,,,,,,
KLVL34001NK,인도주식형,2019,1020.23,,,,,,,,,
KLVL34001NK,인도주식형,2020,1014.18,,,,,,,,,
KLVL34001NK,인도주식형,2021,1433.03,,,,,,,,,
KLVL34001NK,인도주식형,최근 1년 수익률,70.77172146,,,,,,,,,
KLVL34001NK,인도주식형,연평균 수익률,113.9434596,,,,,,,,,
KLVL34001NK,인도주식형,2031 예상 기준가,2119.939599,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2012, ,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2013, ,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2014, ,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2015, ,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2016, ,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2017, ,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2018,1094.94,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2019,1158.59,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2020,1593.89,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2021,1925.42,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,최근 1년 수익률,82.78141912,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,연평균 수익률,121.3948967,,,,,,,,,
KLVL34001NL,ETF글로벌신성장주식형,2031 예상 기준가,3444.504592,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2012, ,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2013, ,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2014, ,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2015, ,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2016, ,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2017, ,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2018,983.57,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2019,1103.71,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2020,1120.45,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2021,1118.25,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),최근 1년 수익률,100.196736,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),연평균 수익률,104.5116801,,,,,,,,,
KLVL34001NM,글로벌채권형II(환오픈형),2031 예상 기준가,1276.536965,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2012, ,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2013, ,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2014, ,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2015, ,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2016, ,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2017, ,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2018,980.6,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2019,1117.87,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2020,1141.81,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2021,1190.47,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),최근 1년 수익률,95.91253875,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),연평균 수익률,106.8006,,,,,,,,,
KLVL34001NN,글로벌채권매크로전략형(환오픈형),2031 예상 기준가,1450.238842,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2012, ,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2013, ,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2014, ,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2015, ,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2016, ,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2017, ,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2018,980.75,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2019,1103.76,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2020,1083.86,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2021,1150.29,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),최근 1년 수익률,94.22493458,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),연평균 수익률,105.6228447,,,,,,,,,
KLVL34001NO,글로벌하이일드채권형(환오픈형),2031 예상 기준가,1355.441956,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2012, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2013, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2014, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2015, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2016, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2017, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2018, ,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2019,1084.61,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2020,1080.87,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2021,1057.99,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),최근 1년 수익률,102.1625913,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),연평균 수익률,98.76918114,,,,,,,,,
KLVL34001NP,달러MMF형(환오픈형)(N750),2031 예상 기준가,1032.106396,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2012, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2013, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2014, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2015, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2016, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2017, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2018, ,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2019,1176.41,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2020,1225.97,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2021,1163.8,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),최근 1년 수익률,105.3419832,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),연평균 수익률,99.5708652,,,,,,,,,
KLVL34001NQ,달러미국채형(환오픈형),2031 예상 기준가,1153.83289,,,,,,,,,
KLVL34001NR,베트남주식형,2012, ,,,,,,,,,
KLVL34001NR,베트남주식형,2013, ,,,,,,,,,
KLVL34001NR,베트남주식형,2014, ,,,,,,,,,
KLVL34001NR,베트남주식형,2015, ,,,,,,,,,
KLVL34001NR,베트남주식형,2016, ,,,,,,,,,
KLVL34001NR,베트남주식형,2017, ,,,,,,,,,
KLVL34001NR,베트남주식형,2018, ,,,,,,,,,
KLVL34001NR,베트남주식형,2019,1004.9,,,,,,,,,
KLVL34001NR,베트남주식형,2020,931.95,,,,,,,,,
KLVL34001NR,베트남주식형,2021,1266.44,,,,,,,,,
KLVL34001NR,베트남주식형,최근 1년 수익률,73.58816841,,,,,,,,,
KLVL34001NR,베트남주식형,연평균 수익률,114.3159908,,,,,,,,,
KLVL34001NR,베트남주식형,2031 예상 기준가,1655.002252,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2012, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2013, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2014, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2015, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2016, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2017, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2018, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2019, ,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2020,1512.47,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2021,1899.61,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,최근 1년 수익률,79.62002727,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,연평균 수익률,125.5965408,,,,,,,,,
KLVL34001NS,글로벌IT소프트웨어주식형,2031 예상 기준가,2385.844448,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2012, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2013, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2014, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2015, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2016, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2017, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2018, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2019, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2020, ,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2021,1139.96,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,최근 1년 수익률,0,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,연평균 수익률,0,,,,,,,,,
KLVL34001NT,더나은미래글로벌ESG주식형,2031 예상 기준가,0,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2012, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2013, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2014, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2015, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2016, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2017, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2018, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2019, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2020, ,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2021,1050.41,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,최근 1년 수익률,0,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,연평균 수익률,0,,,,,,,,,
KLVL34001NU,[인덱스ETF]미국나스닥100,2031 예상 기준가,0,,,,,,,,,
KLVL34001NY,유럽주식형,2012, ,,,,,,,,,
KLVL34001NY,유럽주식형,2013, ,,,,,,,,,
KLVL34001NY,유럽주식형,2014, ,,,,,,,,,
KLVL34001NY,유럽주식형,2015,963.73,,,,,,,,,
KLVL34001NY,유럽주식형,2016,986.8,,,,,,,,,
KLVL34001NY,유럽주식형,2017,1107.61,,,,,,,,,
KLVL34001NY,유럽주식형,2018,1192.73,,,,,,,,,
KLVL34001NY,유럽주식형,2019,1088.13,,,,,,,,,
KLVL34001NY,유럽주식형,2020,1147.7,,,,,,,,,
KLVL34001NY,유럽주식형,2021,1526.99,,,,,,,,,
KLVL34001NY,유럽주식형,최근 1년 수익률,75.16093753,,,,,,,,,
KLVL34001NY,유럽주식형,연평균 수익률,108.6790016,,,,,,,,,
KLVL34001NY,유럽주식형,2031 예상 기준가,2515.996496,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2012, ,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2013, ,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2014, ,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2015, ,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2016, ,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2017,1062.23,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2018,1082.15,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2019,1279.47,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2020,1258.07,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2021,1450.93,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,최근 1년 수익률,86.70783566,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,연평균 수익률,108.4416586,,,,,,,,,
KLVL34001OA,글로벌인프라부동산형펀드,2031 예상 기준가,2006.462583,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2012, ,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2013, ,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2014, ,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2015,981.68,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2016,882.71,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2017,910.4,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2018,1008.1,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2019,981.98,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2020,1079.91,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2021,1285.82,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,최근 1년 수익률,83.98609448,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,연평균 수익률,105.0393009,,,,,,,,,
KLVL34002NZ,글로벌헬스케어주식형,2031 예상 기준가,1726.99513,,,,,,,,,
KLVL3400U50,달러MMF형(환오픈형)(U704),2012, ,,,,,,,,,
